ward,precinct,total,No Candidate,No Candidate Percent
2620,26,20,0,0,0.0
2622,26,22,0,0,0.0
2623,26,23,0,0,0.0
2624,26,24,0,0,0.0
2625,26,25,0,0,0.0
2626,26,26,0,0,0.0
2627,26,27,0,0,0.0
2629,26,29,0,0,0.0
2630,26,30,0,0,0.0
2631,26,31,0,0,0.0
2633,26,33,0,0,0.0
2634,26,34,0,0,0.0
2635,26,35,0,0,0.0
2636,26,36,0,0,0.0
2637,26,37,0,0,0.0
2638,26,38,0,0,0.0
2639,26,39,0,0,0.0
2640,26,40,0,0,0.0
2641,26,41,0,0,0.0
2642,26,42,0,0,0.0
2643,26,43,0,0,0.0
2644,26,44,0,0,0.0
2645,26,45,0,0,0.0
2647,26,47,0,0,0.0
2648,26,48,0,0,0.0
2649,26,49,0,0,0.0
2819,28,19,0,0,0.0
2901,29,1,0,0,0.0
2909,29,9,0,0,0.0
2923,29,23,0,0,0.0
2930,29,30,0,0,0.0
2938,29,38,0,0,0.0
2939,29,39,0,0,0.0
2943,29,43,0,0,0.0
3001,30,1,0,0,0.0
3002,30,2,0,0,0.0
3003,30,3,0,0,0.0
3004,30,4,0,0,0.0
3005,30,5,0,0,0.0
3006,30,6,0,0,0.0
3007,30,7,0,0,0.0
3008,30,8,0,0,0.0
3009,30,9,0,0,0.0
3010,30,10,0,0,0.0
3011,30,11,0,0,0.0
3012,30,12,0,0,0.0
3013,30,13,0,0,0.0
3014,30,14,0,0,0.0
3015,30,15,0,0,0.0
3016,30,16,0,0,0.0
3017,30,17,0,0,0.0
3018,30,18,0,0,0.0
3019,30,19,0,0,0.0
3020,30,20,0,0,0.0
3022,30,22,0,0,0.0
3023,30,23,0,0,0.0
3024,30,24,0,0,0.0
3025,30,25,0,0,0.0
3026,30,26,0,0,0.0
3027,30,27,0,0,0.0
3028,30,28,0,0,0.0
3029,30,29,0,0,0.0
3030,30,30,0,0,0.0
3031,30,31,0,0,0.0
3032,30,32,0,0,0.0
3101,31,1,0,0,0.0
3102,31,2,0,0,0.0
3103,31,3,0,0,0.0
3104,31,4,0,0,0.0
3105,31,5,0,0,0.0
3106,31,6,0,0,0.0
3107,31,7,0,0,0.0
3108,31,8,0,0,0.0
3109,31,9,0,0,0.0
3110,31,10,0,0,0.0
3111,31,11,0,0,0.0
3112,31,12,0,0,0.0
3113,31,13,0,0,0.0
3114,31,14,0,0,0.0
3115,31,15,0,0,0.0
3116,31,16,0,0,0.0
3117,31,17,0,0,0.0
3118,31,18,0,0,0.0
3119,31,19,0,0,0.0
3120,31,20,0,0,0.0
3121,31,21,0,0,0.0
3122,31,22,0,0,0.0
3123,31,23,0,0,0.0
3124,31,24,0,0,0.0
3125,31,25,0,0,0.0
3126,31,26,0,0,0.0
3127,31,27,0,0,0.0
3128,31,28,0,0,0.0
3129,31,29,0,0,0.0
3130,31,30,0,0,0.0
3131,31,31,0,0,0.0
3132,31,32,0,0,0.0
3133,31,33,0,0,0.0
3134,31,34,0,0,0.0
3135,31,35,0,0,0.0
3136,31,36,0,0,0.0
3137,31,37,0,0,0.0
3138,31,38,0,0,0.0
3139,31,39,0,0,0.0
3140,31,40,0,0,0.0
3141,31,41,0,0,0.0
3201,32,1,0,0,0.0
3203,32,3,0,0,0.0
3211,32,11,0,0,0.0
3212,32,12,0,0,0.0
3214,32,14,0,0,0.0
3216,32,16,0,0,0.0
3217,32,17,0,0,0.0
3220,32,20,0,0,0.0
3222,32,22,0,0,0.0
3226,32,26,0,0,0.0
3228,32,28,0,0,0.0
3243,32,43,0,0,0.0
3301,33,1,0,0,0.0
3303,33,3,0,0,0.0
3304,33,4,0,0,0.0
3306,33,6,0,0,0.0
3307,33,7,0,0,0.0
3308,33,8,0,0,0.0
3309,33,9,0,0,0.0
3310,33,10,0,0,0.0
3311,33,11,0,0,0.0
3312,33,12,0,0,0.0
3313,33,13,0,0,0.0
3314,33,14,0,0,0.0
3315,33,15,0,0,0.0
3316,33,16,0,0,0.0
3317,33,17,0,0,0.0
3319,33,19,0,0,0.0
3320,33,20,0,0,0.0
3321,33,21,0,0,0.0
3322,33,22,0,0,0.0
3323,33,23,0,0,0.0
3325,33,25,0,0,0.0
3326,33,26,0,0,0.0
3327,33,27,0,0,0.0
3328,33,28,0,0,0.0
3501,35,1,0,0,0.0
3502,35,2,0,0,0.0
3503,35,3,0,0,0.0
3504,35,4,0,0,0.0
3505,35,5,0,0,0.0
3506,35,6,0,0,0.0
3507,35,7,0,0,0.0
3508,35,8,0,0,0.0
3509,35,9,0,0,0.0
3510,35,10,0,0,0.0
3511,35,11,0,0,0.0
3512,35,12,0,0,0.0
3513,35,13,0,0,0.0
3514,35,14,0,0,0.0
3515,35,15,0,0,0.0
3516,35,16,0,0,0.0
3517,35,17,0,0,0.0
3518,35,18,0,0,0.0
3519,35,19,0,0,0.0
3520,35,20,0,0,0.0
3521,35,21,0,0,0.0
3522,35,22,0,0,0.0
3523,35,23,0,0,0.0
3524,35,24,0,0,0.0
3525,35,25,0,0,0.0
3526,35,26,0,0,0.0
3527,35,27,0,0,0.0
3528,35,28,0,0,0.0
3529,35,29,0,0,0.0
3530,35,30,0,0,0.0
3531,35,31,0,0,0.0
3601,36,1,0,0,0.0
3602,36,2,0,0,0.0
3603,36,3,0,0,0.0
3604,36,4,0,0,0.0
3606,36,6,0,0,0.0
3608,36,8,0,0,0.0
3609,36,9,0,0,0.0
3610,36,10,0,0,0.0
3611,36,11,0,0,0.0
3612,36,12,0,0,0.0
3613,36,13,0,0,0.0
3616,36,16,0,0,0.0
3619,36,19,0,0,0.0
3620,36,20,0,0,0.0
3621,36,21,0,0,0.0
3622,36,22,0,0,0.0
3623,36,23,0,0,0.0
3624,36,24,0,0,0.0
3625,36,25,0,0,0.0
3627,36,27,0,0,0.0
3629,36,29,0,0,0.0
3726,37,26,0,0,0.0
3801,38,1,0,0,0.0
3835,38,35,0,0,0.0
3841,38,41,0,0,0.0
3906,39,6,0,0,0.0
3912,39,12,0,0,0.0
3925,39,25,0,0,0.0
3928,39,28,0,0,0.0
3931,39,31,0,0,0.0
4501,45,1,0,0,0.0
4502,45,2,0,0,0.0
4508,45,8,0,0,0.0
4509,45,9,0,0,0.0
4510,45,10,0,0,0.0
