ward,precinct,total,No Candidate,No Candidate Percent
0101,1,1,0,0,0.0
0102,1,2,0,0,0.0
0103,1,3,0,0,0.0
0104,1,4,0,0,0.0
0105,1,5,0,0,0.0
0106,1,6,0,0,0.0
0107,1,7,0,0,0.0
0108,1,8,0,0,0.0
0109,1,9,0,0,0.0
0110,1,10,0,0,0.0
0111,1,11,0,0,0.0
0112,1,12,0,0,0.0
0113,1,13,0,0,0.0
0114,1,14,0,0,0.0
0115,1,15,0,0,0.0
0116,1,16,0,0,0.0
0117,1,17,0,0,0.0
0118,1,18,0,0,0.0
0119,1,19,0,0,0.0
0120,1,20,0,0,0.0
0121,1,21,0,0,0.0
0122,1,22,0,0,0.0
0123,1,23,0,0,0.0
0124,1,24,0,0,0.0
0125,1,25,0,0,0.0
0126,1,26,0,0,0.0
0127,1,27,0,0,0.0
0128,1,28,0,0,0.0
0129,1,29,0,0,0.0
0130,1,30,0,0,0.0
0131,1,31,0,0,0.0
0132,1,32,0,0,0.0
0133,1,33,0,0,0.0
0134,1,34,0,0,0.0
0135,1,35,0,0,0.0
0136,1,36,0,0,0.0
0137,1,37,0,0,0.0
0138,1,38,0,0,0.0
0139,1,39,0,0,0.0
0140,1,40,0,0,0.0
0141,1,41,0,0,0.0
0142,1,42,0,0,0.0
0143,1,43,0,0,0.0
0144,1,44,0,0,0.0
0201,2,1,0,0,0.0
0202,2,2,0,0,0.0
0203,2,3,0,0,0.0
0204,2,4,0,0,0.0
0205,2,5,0,0,0.0
0206,2,6,0,0,0.0
0207,2,7,0,0,0.0
0208,2,8,0,0,0.0
0209,2,9,0,0,0.0
0210,2,10,0,0,0.0
0211,2,11,0,0,0.0
0212,2,12,0,0,0.0
0213,2,13,0,0,0.0
0214,2,14,0,0,0.0
0215,2,15,0,0,0.0
0216,2,16,0,0,0.0
0217,2,17,0,0,0.0
0218,2,18,0,0,0.0
0219,2,19,0,0,0.0
0220,2,20,0,0,0.0
0221,2,21,0,0,0.0
0222,2,22,0,0,0.0
0223,2,23,0,0,0.0
0224,2,24,0,0,0.0
0225,2,25,0,0,0.0
0226,2,26,0,0,0.0
0227,2,27,0,0,0.0
0228,2,28,0,0,0.0
0229,2,29,0,0,0.0
0230,2,30,0,0,0.0
0231,2,31,0,0,0.0
0232,2,32,0,0,0.0
0233,2,33,0,0,0.0
0234,2,34,0,0,0.0
0235,2,35,0,0,0.0
0236,2,36,0,0,0.0
0237,2,37,0,0,0.0
0238,2,38,0,0,0.0
0239,2,39,0,0,0.0
0240,2,40,0,0,0.0
0241,2,41,0,0,0.0
0242,2,42,0,0,0.0
0243,2,43,0,0,0.0
0244,2,44,0,0,0.0
0245,2,45,0,0,0.0
0246,2,46,0,0,0.0
1101,11,1,0,0,0.0
1102,11,2,0,0,0.0
1103,11,3,0,0,0.0
1104,11,4,0,0,0.0
1105,11,5,0,0,0.0
1106,11,6,0,0,0.0
1107,11,7,0,0,0.0
1108,11,8,0,0,0.0
1109,11,9,0,0,0.0
1110,11,10,0,0,0.0
1111,11,11,0,0,0.0
1112,11,12,0,0,0.0
1113,11,13,0,0,0.0
1114,11,14,0,0,0.0
1115,11,15,0,0,0.0
1116,11,16,0,0,0.0
1117,11,17,0,0,0.0
1118,11,18,0,0,0.0
1119,11,19,0,0,0.0
1120,11,20,0,0,0.0
1121,11,21,0,0,0.0
1122,11,22,0,0,0.0
1123,11,23,0,0,0.0
1124,11,24,0,0,0.0
1125,11,25,0,0,0.0
1126,11,26,0,0,0.0
1127,11,27,0,0,0.0
1129,11,29,0,0,0.0
1130,11,30,0,0,0.0
1131,11,31,0,0,0.0
1132,11,32,0,0,0.0
1133,11,33,0,0,0.0
1134,11,34,0,0,0.0
1135,11,35,0,0,0.0
1136,11,36,0,0,0.0
1137,11,37,0,0,0.0
1138,11,38,0,0,0.0
1201,12,1,0,0,0.0
1202,12,2,0,0,0.0
1203,12,3,0,0,0.0
1204,12,4,0,0,0.0
1205,12,5,0,0,0.0
1206,12,6,0,0,0.0
1207,12,7,0,0,0.0
1208,12,8,0,0,0.0
1209,12,9,0,0,0.0
1210,12,10,0,0,0.0
1211,12,11,0,0,0.0
1212,12,12,0,0,0.0
1213,12,13,0,0,0.0
