ward,precinct,total,No Candidate,No Candidate Percent
0301,3,1,0,0,0.0
0302,3,2,0,0,0.0
0304,3,4,0,0,0.0
0305,3,5,0,0,0.0
0307,3,7,0,0,0.0
0308,3,8,0,0,0.0
0309,3,9,0,0,0.0
0310,3,10,0,0,0.0
0311,3,11,0,0,0.0
0312,3,12,0,0,0.0
0315,3,15,0,0,0.0
0316,3,16,0,0,0.0
0318,3,18,0,0,0.0
0320,3,20,0,0,0.0
0323,3,23,0,0,0.0
0324,3,24,0,0,0.0
0328,3,28,0,0,0.0
0329,3,29,0,0,0.0
0330,3,30,0,0,0.0
0331,3,31,0,0,0.0
0335,3,35,0,0,0.0
0336,3,36,0,0,0.0
0337,3,37,0,0,0.0
0338,3,38,0,0,0.0
0341,3,41,0,0,0.0
0401,4,1,0,0,0.0
0403,4,3,0,0,0.0
0404,4,4,0,0,0.0
0405,4,5,0,0,0.0
0406,4,6,0,0,0.0
0407,4,7,0,0,0.0
0408,4,8,0,0,0.0
0409,4,9,0,0,0.0
0410,4,10,0,0,0.0
0411,4,11,0,0,0.0
0412,4,12,0,0,0.0
0414,4,14,0,0,0.0
0415,4,15,0,0,0.0
0418,4,18,0,0,0.0
0419,4,19,0,0,0.0
0422,4,22,0,0,0.0
0423,4,23,0,0,0.0
0424,4,24,0,0,0.0
0426,4,26,0,0,0.0
0427,4,27,0,0,0.0
0428,4,28,0,0,0.0
0429,4,29,0,0,0.0
0430,4,30,0,0,0.0
0431,4,31,0,0,0.0
0432,4,32,0,0,0.0
0433,4,33,0,0,0.0
0434,4,34,0,0,0.0
0435,4,35,0,0,0.0
0436,4,36,0,0,0.0
0438,4,38,0,0,0.0
0501,5,1,0,0,0.0
0502,5,2,0,0,0.0
0503,5,3,0,0,0.0
0504,5,4,0,0,0.0
0505,5,5,0,0,0.0
0506,5,6,0,0,0.0
0507,5,7,0,0,0.0
0508,5,8,0,0,0.0
0509,5,9,0,0,0.0
0510,5,10,0,0,0.0
0511,5,11,0,0,0.0
0512,5,12,0,0,0.0
0513,5,13,0,0,0.0
0514,5,14,0,0,0.0
0515,5,15,0,0,0.0
0516,5,16,0,0,0.0
0517,5,17,0,0,0.0
0518,5,18,0,0,0.0
0519,5,19,0,0,0.0
0520,5,20,0,0,0.0
0521,5,21,0,0,0.0
0522,5,22,0,0,0.0
0523,5,23,0,0,0.0
0524,5,24,0,0,0.0
0525,5,25,0,0,0.0
0526,5,26,0,0,0.0
0527,5,27,0,0,0.0
0528,5,28,0,0,0.0
0529,5,29,0,0,0.0
0530,5,30,0,0,0.0
0531,5,31,0,0,0.0
0532,5,32,0,0,0.0
0533,5,33,0,0,0.0
0534,5,34,0,0,0.0
0535,5,35,0,0,0.0
0536,5,36,0,0,0.0
0537,5,37,0,0,0.0
0538,5,38,0,0,0.0
0539,5,39,0,0,0.0
0540,5,40,0,0,0.0
0541,5,41,0,0,0.0
0607,6,7,0,0,0.0
0609,6,9,0,0,0.0
0611,6,11,0,0,0.0
0615,6,15,0,0,0.0
0618,6,18,0,0,0.0
0621,6,21,0,0,0.0
0623,6,23,0,0,0.0
0624,6,24,0,0,0.0
0626,6,26,0,0,0.0
0628,6,28,0,0,0.0
0630,6,30,0,0,0.0
0632,6,32,0,0,0.0
0640,6,40,0,0,0.0
0648,6,48,0,0,0.0
0701,7,1,0,0,0.0
0702,7,2,0,0,0.0
0703,7,3,0,0,0.0
0704,7,4,0,0,0.0
0705,7,5,0,0,0.0
0706,7,6,0,0,0.0
0708,7,8,0,0,0.0
0709,7,9,0,0,0.0
0713,7,13,0,0,0.0
0801,8,1,0,0,0.0
0802,8,2,0,0,0.0
0826,8,26,0,0,0.0
0842,8,42,0,0,0.0
1112,11,12,0,0,0.0
1113,11,13,0,0,0.0
1114,11,14,0,0,0.0
1115,11,15,0,0,0.0
1116,11,16,0,0,0.0
1118,11,18,0,0,0.0
1120,11,20,0,0,0.0
1123,11,23,0,0,0.0
1127,11,27,0,0,0.0
1128,11,28,0,0,0.0
1132,11,32,0,0,0.0
1134,11,34,0,0,0.0
1135,11,35,0,0,0.0
1502,15,2,0,0,0.0
1503,15,3,0,0,0.0
1507,15,7,0,0,0.0
1517,15,17,0,0,0.0
1518,15,18,0,0,0.0
1520,15,20,0,0,0.0
1521,15,21,0,0,0.0
1522,15,22,0,0,0.0
1523,15,23,0,0,0.0
1524,15,24,0,0,0.0
1602,16,2,0,0,0.0
1603,16,3,0,0,0.0
1605,16,5,0,0,0.0
1606,16,6,0,0,0.0
1608,16,8,0,0,0.0
1609,16,9,0,0,0.0
1610,16,10,0,0,0.0
1611,16,11,0,0,0.0
1612,16,12,0,0,0.0
1614,16,14,0,0,0.0
1615,16,15,0,0,0.0
1616,16,16,0,0,0.0
1620,16,20,0,0,0.0
1621,16,21,0,0,0.0
1624,16,24,0,0,0.0
1625,16,25,0,0,0.0
1626,16,26,0,0,0.0
1627,16,27,0,0,0.0
1628,16,28,0,0,0.0
1629,16,29,0,0,0.0
1630,16,30,0,0,0.0
1631,16,31,0,0,0.0
1633,16,33,0,0,0.0
1634,16,34,0,0,0.0
1636,16,36,0,0,0.0
1708,17,8,0,0,0.0
1713,17,13,0,0,0.0
1719,17,19,0,0,0.0
1735,17,35,0,0,0.0
1736,17,36,0,0,0.0
2001,20,1,0,0,0.0
2002,20,2,0,0,0.0
2003,20,3,0,0,0.0
2004,20,4,0,0,0.0
2005,20,5,0,0,0.0
2006,20,6,0,0,0.0
2007,20,7,0,0,0.0
2008,20,8,0,0,0.0
2009,20,9,0,0,0.0
2010,20,10,0,0,0.0
2011,20,11,0,0,0.0
2012,20,12,0,0,0.0
2013,20,13,0,0,0.0
2014,20,14,0,0,0.0
2016,20,16,0,0,0.0
2017,20,17,0,0,0.0
2018,20,18,0,0,0.0
2019,20,19,0,0,0.0
2021,20,21,0,0,0.0
2022,20,22,0,0,0.0
2023,20,23,0,0,0.0
2024,20,24,0,0,0.0
2025,20,25,0,0,0.0
2026,20,26,0,0,0.0
2027,20,27,0,0,0.0
2028,20,28,0,0,0.0
2029,20,29,0,0,0.0
2030,20,30,0,0,0.0
2031,20,31,0,0,0.0
2032,20,32,0,0,0.0
2033,20,33,0,0,0.0
2034,20,34,0,0,0.0
2035,20,35,0,0,0.0
2036,20,36,0,0,0.0
2037,20,37,0,0,0.0
2038,20,38,0,0,0.0
2039,20,39,0,0,0.0
