ward,precinct,total,No Candidate,No Candidate Percent
2808,28,8,0,0,0.0
2809,28,9,0,0,0.0
2810,28,10,0,0,0.0
2811,28,11,0,0,0.0
2812,28,12,0,0,0.0
2813,28,13,0,0,0.0
2814,28,14,0,0,0.0
2815,28,15,0,0,0.0
2816,28,16,0,0,0.0
2817,28,17,0,0,0.0
2818,28,18,0,0,0.0
2819,28,19,0,0,0.0
2820,28,20,0,0,0.0
2821,28,21,0,0,0.0
2822,28,22,0,0,0.0
2823,28,23,0,0,0.0
2824,28,24,0,0,0.0
2825,28,25,0,0,0.0
2826,28,26,0,0,0.0
2827,28,27,0,0,0.0
2828,28,28,0,0,0.0
2829,28,29,0,0,0.0
2830,28,30,0,0,0.0
2831,28,31,0,0,0.0
2832,28,32,0,0,0.0
2833,28,33,0,0,0.0
2834,28,34,0,0,0.0
2835,28,35,0,0,0.0
2836,28,36,0,0,0.0
2837,28,37,0,0,0.0
2838,28,38,0,0,0.0
2839,28,39,0,0,0.0
2840,28,40,0,0,0.0
2841,28,41,0,0,0.0
2842,28,42,0,0,0.0
2843,28,43,0,0,0.0
2844,28,44,0,0,0.0
2845,28,45,0,0,0.0
2846,28,46,0,0,0.0
2902,29,2,0,0,0.0
2903,29,3,0,0,0.0
2904,29,4,0,0,0.0
2905,29,5,0,0,0.0
2906,29,6,0,0,0.0
2908,29,8,0,0,0.0
2911,29,11,0,0,0.0
2913,29,13,0,0,0.0
2914,29,14,0,0,0.0
2916,29,16,0,0,0.0
2918,29,18,0,0,0.0
2919,29,19,0,0,0.0
2920,29,20,0,0,0.0
2921,29,21,0,0,0.0
2922,29,22,0,0,0.0
2925,29,25,0,0,0.0
2926,29,26,0,0,0.0
2927,29,27,0,0,0.0
2928,29,28,0,0,0.0
2933,29,33,0,0,0.0
2934,29,34,0,0,0.0
2935,29,35,0,0,0.0
2937,29,37,0,0,0.0
2940,29,40,0,0,0.0
2941,29,41,0,0,0.0
2942,29,42,0,0,0.0
2944,29,44,0,0,0.0
3701,37,1,0,0,0.0
3703,37,3,0,0,0.0
3704,37,4,0,0,0.0
3705,37,5,0,0,0.0
3706,37,6,0,0,0.0
3707,37,7,0,0,0.0
3708,37,8,0,0,0.0
3709,37,9,0,0,0.0
3711,37,11,0,0,0.0
3713,37,13,0,0,0.0
3714,37,14,0,0,0.0
3715,37,15,0,0,0.0
3717,37,17,0,0,0.0
3718,37,18,0,0,0.0
3719,37,19,0,0,0.0
3720,37,20,0,0,0.0
3721,37,21,0,0,0.0
3722,37,22,0,0,0.0
3723,37,23,0,0,0.0
3724,37,24,0,0,0.0
3725,37,25,0,0,0.0
3727,37,27,0,0,0.0
3728,37,28,0,0,0.0
3729,37,29,0,0,0.0
3730,37,30,0,0,0.0
3731,37,31,0,0,0.0
3732,37,32,0,0,0.0
3733,37,33,0,0,0.0
3734,37,34,0,0,0.0
3735,37,35,0,0,0.0
3736,37,36,0,0,0.0
3737,37,37,0,0,0.0
3738,37,38,0,0,0.0
3739,37,39,0,0,0.0
3740,37,40,0,0,0.0
3741,37,41,0,0,0.0
4203,42,3,0,0,0.0
4212,42,12,0,0,0.0
4216,42,16,0,0,0.0
4218,42,18,0,0,0.0
4221,42,21,0,0,0.0
4236,42,36,0,0,0.0
4241,42,41,0,0,0.0
