ward,precinct,total,No Candidate,No Candidate Percent
1401,14,1,0,0,0.0
1402,14,2,0,0,0.0
1403,14,3,0,0,0.0
1404,14,4,0,0,0.0
1405,14,5,0,0,0.0
1406,14,6,0,0,0.0
1407,14,7,0,0,0.0
1408,14,8,0,0,0.0
1409,14,9,0,0,0.0
1410,14,10,0,0,0.0
1411,14,11,0,0,0.0
1412,14,12,0,0,0.0
1413,14,13,0,0,0.0
1414,14,14,0,0,0.0
1415,14,15,0,0,0.0
1416,14,16,0,0,0.0
1417,14,17,0,0,0.0
1418,14,18,0,0,0.0
1419,14,19,0,0,0.0
1420,14,20,0,0,0.0
1421,14,21,0,0,0.0
1422,14,22,0,0,0.0
1423,14,23,0,0,0.0
1424,14,24,0,0,0.0
1425,14,25,0,0,0.0
1426,14,26,0,0,0.0
1427,14,27,0,0,0.0
1428,14,28,0,0,0.0
1429,14,29,0,0,0.0
1430,14,30,0,0,0.0
1431,14,31,0,0,0.0
