ward,precinct,total,No Candidate,No Candidate Percent
1301,13,1,0,0,0.0
1302,13,2,0,0,0.0
1303,13,3,0,0,0.0
1304,13,4,0,0,0.0
1305,13,5,0,0,0.0
1306,13,6,0,0,0.0
1307,13,7,0,0,0.0
1308,13,8,0,0,0.0
1309,13,9,0,0,0.0
1310,13,10,0,0,0.0
1311,13,11,0,0,0.0
1312,13,12,0,0,0.0
1313,13,13,0,0,0.0
1314,13,14,0,0,0.0
1315,13,15,0,0,0.0
1316,13,16,0,0,0.0
1317,13,17,0,0,0.0
1318,13,18,0,0,0.0
1319,13,19,0,0,0.0
1320,13,20,0,0,0.0
1321,13,21,0,0,0.0
1322,13,22,0,0,0.0
1323,13,23,0,0,0.0
1324,13,24,0,0,0.0
1325,13,25,0,0,0.0
1326,13,26,0,0,0.0
1327,13,27,0,0,0.0
1328,13,28,0,0,0.0
1329,13,29,0,0,0.0
1330,13,30,0,0,0.0
1331,13,31,0,0,0.0
1332,13,32,0,0,0.0
1333,13,33,0,0,0.0
1334,13,34,0,0,0.0
1335,13,35,0,0,0.0
1336,13,36,0,0,0.0
1337,13,37,0,0,0.0
1338,13,38,0,0,0.0
1339,13,39,0,0,0.0
1340,13,40,0,0,0.0
1341,13,41,0,0,0.0
1342,13,42,0,0,0.0
1343,13,43,0,0,0.0
1344,13,44,0,0,0.0
1345,13,45,0,0,0.0
1346,13,46,0,0,0.0
1347,13,47,0,0,0.0
1348,13,48,0,0,0.0
1401,14,1,0,0,0.0
1402,14,2,0,0,0.0
1403,14,3,0,0,0.0
1404,14,4,0,0,0.0
1407,14,7,0,0,0.0
1408,14,8,0,0,0.0
1409,14,9,0,0,0.0
1412,14,12,0,0,0.0
1413,14,13,0,0,0.0
1418,14,18,0,0,0.0
1422,14,22,0,0,0.0
1423,14,23,0,0,0.0
1424,14,24,0,0,0.0
1427,14,27,0,0,0.0
1428,14,28,0,0,0.0
1522,15,22,0,0,0.0
1629,16,29,0,0,0.0
1701,17,1,0,0,0.0
1703,17,3,0,0,0.0
1708,17,8,0,0,0.0
1711,17,11,0,0,0.0
1712,17,12,0,0,0.0
1714,17,14,0,0,0.0
1717,17,17,0,0,0.0
1719,17,19,0,0,0.0
1725,17,25,0,0,0.0
1730,17,30,0,0,0.0
1731,17,31,0,0,0.0
1732,17,32,0,0,0.0
1733,17,33,0,0,0.0
1734,17,34,0,0,0.0
1735,17,35,0,0,0.0
1736,17,36,0,0,0.0
1737,17,37,0,0,0.0
1740,17,40,0,0,0.0
1801,18,1,0,0,0.0
1802,18,2,0,0,0.0
1803,18,3,0,0,0.0
1804,18,4,0,0,0.0
1805,18,5,0,0,0.0
1806,18,6,0,0,0.0
1807,18,7,0,0,0.0
1808,18,8,0,0,0.0
1809,18,9,0,0,0.0
1810,18,10,0,0,0.0
1811,18,11,0,0,0.0
1812,18,12,0,0,0.0
1813,18,13,0,0,0.0
1814,18,14,0,0,0.0
1815,18,15,0,0,0.0
1816,18,16,0,0,0.0
1817,18,17,0,0,0.0
1818,18,18,0,0,0.0
1819,18,19,0,0,0.0
1821,18,21,0,0,0.0
1822,18,22,0,0,0.0
1823,18,23,0,0,0.0
1824,18,24,0,0,0.0
1825,18,25,0,0,0.0
1826,18,26,0,0,0.0
1827,18,27,0,0,0.0
1828,18,28,0,0,0.0
1829,18,29,0,0,0.0
1830,18,30,0,0,0.0
1831,18,31,0,0,0.0
1832,18,32,0,0,0.0
1833,18,33,0,0,0.0
1834,18,34,0,0,0.0
1835,18,35,0,0,0.0
1836,18,36,0,0,0.0
1837,18,37,0,0,0.0
1839,18,39,0,0,0.0
1840,18,40,0,0,0.0
1841,18,41,0,0,0.0
1842,18,42,0,0,0.0
1843,18,43,0,0,0.0
1844,18,44,0,0,0.0
1845,18,45,0,0,0.0
1846,18,46,0,0,0.0
1847,18,47,0,0,0.0
1848,18,48,0,0,0.0
1849,18,49,0,0,0.0
1850,18,50,0,0,0.0
1901,19,1,0,0,0.0
1902,19,2,0,0,0.0
1903,19,3,0,0,0.0
1904,19,4,0,0,0.0
1905,19,5,0,0,0.0
1906,19,6,0,0,0.0
1907,19,7,0,0,0.0
1908,19,8,0,0,0.0
1909,19,9,0,0,0.0
1910,19,10,0,0,0.0
1911,19,11,0,0,0.0
1912,19,12,0,0,0.0
1913,19,13,0,0,0.0
1914,19,14,0,0,0.0
1915,19,15,0,0,0.0
1916,19,16,0,0,0.0
1917,19,17,0,0,0.0
1918,19,18,0,0,0.0
1919,19,19,0,0,0.0
1920,19,20,0,0,0.0
1921,19,21,0,0,0.0
1922,19,22,0,0,0.0
1923,19,23,0,0,0.0
1924,19,24,0,0,0.0
1925,19,25,0,0,0.0
1926,19,26,0,0,0.0
1927,19,27,0,0,0.0
1928,19,28,0,0,0.0
1929,19,29,0,0,0.0
1930,19,30,0,0,0.0
1931,19,31,0,0,0.0
1932,19,32,0,0,0.0
1933,19,33,0,0,0.0
1934,19,34,0,0,0.0
1935,19,35,0,0,0.0
1936,19,36,0,0,0.0
1937,19,37,0,0,0.0
1938,19,38,0,0,0.0
1939,19,39,0,0,0.0
1940,19,40,0,0,0.0
1941,19,41,0,0,0.0
1942,19,42,0,0,0.0
1943,19,43,0,0,0.0
1944,19,44,0,0,0.0
1945,19,45,0,0,0.0
1946,19,46,0,0,0.0
1947,19,47,0,0,0.0
1948,19,48,0,0,0.0
1949,19,49,0,0,0.0
1950,19,50,0,0,0.0
1951,19,51,0,0,0.0
1952,19,52,0,0,0.0
1953,19,53,0,0,0.0
1954,19,54,0,0,0.0
1955,19,55,0,0,0.0
1956,19,56,0,0,0.0
1957,19,57,0,0,0.0
2201,22,1,0,0,0.0
2202,22,2,0,0,0.0
2208,22,8,0,0,0.0
2223,22,23,0,0,0.0
2301,23,1,0,0,0.0
2302,23,2,0,0,0.0
2303,23,3,0,0,0.0
2304,23,4,0,0,0.0
2305,23,5,0,0,0.0
2306,23,6,0,0,0.0
2307,23,7,0,0,0.0
2308,23,8,0,0,0.0
2309,23,9,0,0,0.0
2310,23,10,0,0,0.0
2311,23,11,0,0,0.0
2312,23,12,0,0,0.0
2313,23,13,0,0,0.0
2314,23,14,0,0,0.0
2315,23,15,0,0,0.0
2316,23,16,0,0,0.0
2317,23,17,0,0,0.0
2318,23,18,0,0,0.0
2319,23,19,0,0,0.0
2320,23,20,0,0,0.0
2321,23,21,0,0,0.0
2322,23,22,0,0,0.0
2323,23,23,0,0,0.0
2324,23,24,0,0,0.0
2325,23,25,0,0,0.0
2326,23,26,0,0,0.0
2327,23,27,0,0,0.0
2328,23,28,0,0,0.0
2329,23,29,0,0,0.0
2330,23,30,0,0,0.0
2331,23,31,0,0,0.0
2332,23,32,0,0,0.0
2333,23,33,0,0,0.0
2334,23,34,0,0,0.0
2335,23,35,0,0,0.0
2336,23,36,0,0,0.0
2337,23,37,0,0,0.0
2338,23,38,0,0,0.0
2339,23,39,0,0,0.0
3417,34,17,0,0,0.0
3419,34,19,0,0,0.0
3449,34,49,0,0,0.0
