ward,precinct,total,No Candidate,No Candidate Percent
4901,49,1,0,0,0.0
4903,49,3,0,0,0.0
4905,49,5,0,0,0.0
4906,49,6,0,0,0.0
4907,49,7,0,0,0.0
4908,49,8,0,0,0.0
4909,49,9,0,0,0.0
4910,49,10,0,0,0.0
4911,49,11,0,0,0.0
4912,49,12,0,0,0.0
4913,49,13,0,0,0.0
4914,49,14,0,0,0.0
4915,49,15,0,0,0.0
4916,49,16,0,0,0.0
4917,49,17,0,0,0.0
4919,49,19,0,0,0.0
4920,49,20,0,0,0.0
4921,49,21,0,0,0.0
4922,49,22,0,0,0.0
4923,49,23,0,0,0.0
4924,49,24,0,0,0.0
4925,49,25,0,0,0.0
4926,49,26,0,0,0.0
4927,49,27,0,0,0.0
4929,49,29,0,0,0.0
4930,49,30,0,0,0.0
4931,49,31,0,0,0.0
4932,49,32,0,0,0.0
4933,49,33,0,0,0.0
5001,50,1,0,0,0.0
5002,50,2,0,0,0.0
5003,50,3,0,0,0.0
5004,50,4,0,0,0.0
5005,50,5,0,0,0.0
5006,50,6,0,0,0.0
5007,50,7,0,0,0.0
5008,50,8,0,0,0.0
5009,50,9,0,0,0.0
5010,50,10,0,0,0.0
5011,50,11,0,0,0.0
5012,50,12,0,0,0.0
5013,50,13,0,0,0.0
5014,50,14,0,0,0.0
5015,50,15,0,0,0.0
5016,50,16,0,0,0.0
5018,50,18,0,0,0.0
5019,50,19,0,0,0.0
5020,50,20,0,0,0.0
5021,50,21,0,0,0.0
5022,50,22,0,0,0.0
5027,50,27,0,0,0.0
5028,50,28,0,0,0.0
5031,50,31,0,0,0.0
5032,50,32,0,0,0.0
5033,50,33,0,0,0.0
5034,50,34,0,0,0.0
5035,50,35,0,0,0.0
5036,50,36,0,0,0.0
5037,50,37,0,0,0.0
5038,50,38,0,0,0.0
5040,50,40,0,0,0.0
