ward,precinct,total,No Candidate,No Candidate Percent
0101,1,1,0,0,0.0
0106,1,6,0,0,0.0
0111,1,11,0,0,0.0
0144,1,44,0,0,0.0
0201,2,1,0,0,0.0
0202,2,2,0,0,0.0
0203,2,3,0,0,0.0
0204,2,4,0,0,0.0
0205,2,5,0,0,0.0
0206,2,6,0,0,0.0
0207,2,7,0,0,0.0
0208,2,8,0,0,0.0
0209,2,9,0,0,0.0
0210,2,10,0,0,0.0
0211,2,11,0,0,0.0
0212,2,12,0,0,0.0
0213,2,13,0,0,0.0
0214,2,14,0,0,0.0
0215,2,15,0,0,0.0
0216,2,16,0,0,0.0
0217,2,17,0,0,0.0
0218,2,18,0,0,0.0
0219,2,19,0,0,0.0
0220,2,20,0,0,0.0
0221,2,21,0,0,0.0
0222,2,22,0,0,0.0
0223,2,23,0,0,0.0
0224,2,24,0,0,0.0
0225,2,25,0,0,0.0
0226,2,26,0,0,0.0
0227,2,27,0,0,0.0
0228,2,28,0,0,0.0
0229,2,29,0,0,0.0
0230,2,30,0,0,0.0
0232,2,32,0,0,0.0
0233,2,33,0,0,0.0
0234,2,34,0,0,0.0
0235,2,35,0,0,0.0
0236,2,36,0,0,0.0
0237,2,37,0,0,0.0
0238,2,38,0,0,0.0
0239,2,39,0,0,0.0
0240,2,40,0,0,0.0
0241,2,41,0,0,0.0
0242,2,42,0,0,0.0
0243,2,43,0,0,0.0
0245,2,45,0,0,0.0
0247,2,47,0,0,0.0
0248,2,48,0,0,0.0
0249,2,49,0,0,0.0
0250,2,50,0,0,0.0
0251,2,51,0,0,0.0
0252,2,52,0,0,0.0
0253,2,53,0,0,0.0
0254,2,54,0,0,0.0
0255,2,55,0,0,0.0
0256,2,56,0,0,0.0
0301,3,1,0,0,0.0
0302,3,2,0,0,0.0
0303,3,3,0,0,0.0
0304,3,4,0,0,0.0
0306,3,6,0,0,0.0
0308,3,8,0,0,0.0
0309,3,9,0,0,0.0
0310,3,10,0,0,0.0
0311,3,11,0,0,0.0
