ward,precinct,total,No Candidate,No Candidate Percent
1304,13,4,0,0,0.0
2301,23,1,0,0,0.0
2302,23,2,0,0,0.0
2303,23,3,0,0,0.0
2304,23,4,0,0,0.0
2307,23,7,0,0,0.0
2308,23,8,0,0,0.0
2311,23,11,0,0,0.0
2312,23,12,0,0,0.0
2313,23,13,0,0,0.0
2314,23,14,0,0,0.0
2315,23,15,0,0,0.0
2316,23,16,0,0,0.0
2317,23,17,0,0,0.0
2318,23,18,0,0,0.0
2319,23,19,0,0,0.0
2320,23,20,0,0,0.0
2321,23,21,0,0,0.0
2322,23,22,0,0,0.0
2323,23,23,0,0,0.0
2326,23,26,0,0,0.0
2327,23,27,0,0,0.0
2328,23,28,0,0,0.0
2330,23,30,0,0,0.0
2334,23,34,0,0,0.0
2335,23,35,0,0,0.0
2336,23,36,0,0,0.0
2337,23,37,0,0,0.0
2338,23,38,0,0,0.0
2339,23,39,0,0,0.0
2340,23,40,0,0,0.0
2342,23,42,0,0,0.0
2343,23,43,0,0,0.0
2344,23,44,0,0,0.0
2345,23,45,0,0,0.0
2346,23,46,0,0,0.0
2347,23,47,0,0,0.0
2348,23,48,0,0,0.0
2349,23,49,0,0,0.0
2352,23,52,0,0,0.0
2354,23,54,0,0,0.0
