ward,precinct,total,No Candidate,No Candidate Percent
1301,13,1,0,0,0.0
1302,13,2,0,0,0.0
1304,13,4,0,0,0.0
1305,13,5,0,0,0.0
1306,13,6,0,0,0.0
1307,13,7,0,0,0.0
1308,13,8,0,0,0.0
1309,13,9,0,0,0.0
1310,13,10,0,0,0.0
1311,13,11,0,0,0.0
1312,13,12,0,0,0.0
1313,13,13,0,0,0.0
1314,13,14,0,0,0.0
1315,13,15,0,0,0.0
1316,13,16,0,0,0.0
1317,13,17,0,0,0.0
1319,13,19,0,0,0.0
1321,13,21,0,0,0.0
1322,13,22,0,0,0.0
1323,13,23,0,0,0.0
1324,13,24,0,0,0.0
1325,13,25,0,0,0.0
1326,13,26,0,0,0.0
1327,13,27,0,0,0.0
1328,13,28,0,0,0.0
1329,13,29,0,0,0.0
1330,13,30,0,0,0.0
1331,13,31,0,0,0.0
1332,13,32,0,0,0.0
1333,13,33,0,0,0.0
1334,13,34,0,0,0.0
1335,13,35,0,0,0.0
1336,13,36,0,0,0.0
1337,13,37,0,0,0.0
1338,13,38,0,0,0.0
1339,13,39,0,0,0.0
1340,13,40,0,0,0.0
1341,13,41,0,0,0.0
1342,13,42,0,0,0.0
1343,13,43,0,0,0.0
1344,13,44,0,0,0.0
1345,13,45,0,0,0.0
1346,13,46,0,0,0.0
