ward,precinct,total,No Candidate,No Candidate Percent
2909,29,9,0,0,0.0
3605,36,5,0,0,0.0
3606,36,6,0,0,0.0
3607,36,7,0,0,0.0
3608,36,8,0,0,0.0
3609,36,9,0,0,0.0
3610,36,10,0,0,0.0
3611,36,11,0,0,0.0
3612,36,12,0,0,0.0
3613,36,13,0,0,0.0
3614,36,14,0,0,0.0
3615,36,15,0,0,0.0
3617,36,17,0,0,0.0
3618,36,18,0,0,0.0
3619,36,19,0,0,0.0
3620,36,20,0,0,0.0
3621,36,21,0,0,0.0
3625,36,25,0,0,0.0
3626,36,26,0,0,0.0
3627,36,27,0,0,0.0
3628,36,28,0,0,0.0
3629,36,29,0,0,0.0
3630,36,30,0,0,0.0
3631,36,31,0,0,0.0
3632,36,32,0,0,0.0
3634,36,34,0,0,0.0
3635,36,35,0,0,0.0
3637,36,37,0,0,0.0
3638,36,38,0,0,0.0
3639,36,39,0,0,0.0
3640,36,40,0,0,0.0
3641,36,41,0,0,0.0
3642,36,42,0,0,0.0
3643,36,43,0,0,0.0
3646,36,46,0,0,0.0
3647,36,47,0,0,0.0
3648,36,48,0,0,0.0
3649,36,49,0,0,0.0
3650,36,50,0,0,0.0
3652,36,52,0,0,0.0
3653,36,53,0,0,0.0
3801,38,1,0,0,0.0
3802,38,2,0,0,0.0
3803,38,3,0,0,0.0
3804,38,4,0,0,0.0
3805,38,5,0,0,0.0
3806,38,6,0,0,0.0
3808,38,8,0,0,0.0
3809,38,9,0,0,0.0
3811,38,11,0,0,0.0
3812,38,12,0,0,0.0
3813,38,13,0,0,0.0
3814,38,14,0,0,0.0
3815,38,15,0,0,0.0
3817,38,17,0,0,0.0
3818,38,18,0,0,0.0
3819,38,19,0,0,0.0
3821,38,21,0,0,0.0
3822,38,22,0,0,0.0
3823,38,23,0,0,0.0
3825,38,25,0,0,0.0
3826,38,26,0,0,0.0
3827,38,27,0,0,0.0
3828,38,28,0,0,0.0
3829,38,29,0,0,0.0
3830,38,30,0,0,0.0
3831,38,31,0,0,0.0
3832,38,32,0,0,0.0
3833,38,33,0,0,0.0
3835,38,35,0,0,0.0
3836,38,36,0,0,0.0
3837,38,37,0,0,0.0
3838,38,38,0,0,0.0
3839,38,39,0,0,0.0
3840,38,40,0,0,0.0
3841,38,41,0,0,0.0
3842,38,42,0,0,0.0
3843,38,43,0,0,0.0
3844,38,44,0,0,0.0
3845,38,45,0,0,0.0
3846,38,46,0,0,0.0
3847,38,47,0,0,0.0
3848,38,48,0,0,0.0
3849,38,49,0,0,0.0
3850,38,50,0,0,0.0
3851,38,51,0,0,0.0
3852,38,52,0,0,0.0
4101,41,1,0,0,0.0
4102,41,2,0,0,0.0
4103,41,3,0,0,0.0
4104,41,4,0,0,0.0
4105,41,5,0,0,0.0
4107,41,7,0,0,0.0
4108,41,8,0,0,0.0
4109,41,9,0,0,0.0
4111,41,11,0,0,0.0
4112,41,12,0,0,0.0
4115,41,15,0,0,0.0
4116,41,16,0,0,0.0
4117,41,17,0,0,0.0
4118,41,18,0,0,0.0
4120,41,20,0,0,0.0
4121,41,21,0,0,0.0
4122,41,22,0,0,0.0
4124,41,24,0,0,0.0
4130,41,30,0,0,0.0
4131,41,31,0,0,0.0
4133,41,33,0,0,0.0
4134,41,34,0,0,0.0
4135,41,35,0,0,0.0
4136,41,36,0,0,0.0
4137,41,37,0,0,0.0
4138,41,38,0,0,0.0
4140,41,40,0,0,0.0
4141,41,41,0,0,0.0
4142,41,42,0,0,0.0
4143,41,43,0,0,0.0
4145,41,45,0,0,0.0
4146,41,46,0,0,0.0
4149,41,49,0,0,0.0
4150,41,50,0,0,0.0
4151,41,51,0,0,0.0
4152,41,52,0,0,0.0
4153,41,53,0,0,0.0
4155,41,55,0,0,0.0
4156,41,56,0,0,0.0
4501,45,1,0,0,0.0
4502,45,2,0,0,0.0
4503,45,3,0,0,0.0
4506,45,6,0,0,0.0
4507,45,7,0,0,0.0
4508,45,8,0,0,0.0
4509,45,9,0,0,0.0
4511,45,11,0,0,0.0
4513,45,13,0,0,0.0
4515,45,15,0,0,0.0
4516,45,16,0,0,0.0
4517,45,17,0,0,0.0
4518,45,18,0,0,0.0
4519,45,19,0,0,0.0
4520,45,20,0,0,0.0
4521,45,21,0,0,0.0
4522,45,22,0,0,0.0
4523,45,23,0,0,0.0
4525,45,25,0,0,0.0
4526,45,26,0,0,0.0
4527,45,27,0,0,0.0
4528,45,28,0,0,0.0
4529,45,29,0,0,0.0
4530,45,30,0,0,0.0
4531,45,31,0,0,0.0
4532,45,32,0,0,0.0
4533,45,33,0,0,0.0
4534,45,34,0,0,0.0
4535,45,35,0,0,0.0
4537,45,37,0,0,0.0
4538,45,38,0,0,0.0
4539,45,39,0,0,0.0
4540,45,40,0,0,0.0
4541,45,41,0,0,0.0
4542,45,42,0,0,0.0
4543,45,43,0,0,0.0
4544,45,44,0,0,0.0
4545,45,45,0,0,0.0
4546,45,46,0,0,0.0
4547,45,47,0,0,0.0
4548,45,48,0,0,0.0
4549,45,49,0,0,0.0
4550,45,50,0,0,0.0
4551,45,51,0,0,0.0
4552,45,52,0,0,0.0
4553,45,53,0,0,0.0
