ward,precinct,total,No Candidate,No Candidate Percent
2301,23,1,0,0,0.0
2302,23,2,0,0,0.0
2303,23,3,0,0,0.0
2304,23,4,0,0,0.0
2305,23,5,0,0,0.0
2306,23,6,0,0,0.0
2307,23,7,0,0,0.0
2308,23,8,0,0,0.0
2309,23,9,0,0,0.0
2310,23,10,0,0,0.0
2311,23,11,0,0,0.0
2312,23,12,0,0,0.0
2313,23,13,0,0,0.0
2314,23,14,0,0,0.0
2315,23,15,0,0,0.0
2316,23,16,0,0,0.0
2317,23,17,0,0,0.0
2318,23,18,0,0,0.0
2319,23,19,0,0,0.0
2320,23,20,0,0,0.0
2321,23,21,0,0,0.0
2322,23,22,0,0,0.0
2323,23,23,0,0,0.0
2324,23,24,0,0,0.0
2325,23,25,0,0,0.0
2326,23,26,0,0,0.0
2327,23,27,0,0,0.0
2328,23,28,0,0,0.0
2329,23,29,0,0,0.0
2330,23,30,0,0,0.0
2331,23,31,0,0,0.0
2332,23,32,0,0,0.0
2333,23,33,0,0,0.0
2334,23,34,0,0,0.0
2335,23,35,0,0,0.0
2336,23,36,0,0,0.0
2337,23,37,0,0,0.0
2338,23,38,0,0,0.0
2339,23,39,0,0,0.0
