ward,precinct,total,No Candidate,No Candidate Percent
0102,1,2,0,0,0.0
0103,1,3,0,0,0.0
0104,1,4,0,0,0.0
0105,1,5,0,0,0.0
0106,1,6,0,0,0.0
0108,1,8,0,0,0.0
0110,1,10,0,0,0.0
0111,1,11,0,0,0.0
0117,1,17,0,0,0.0
0121,1,21,0,0,0.0
0123,1,23,0,0,0.0
0125,1,25,0,0,0.0
0126,1,26,0,0,0.0
0136,1,36,0,0,0.0
0137,1,37,0,0,0.0
0146,1,46,0,0,0.0
0147,1,47,0,0,0.0
0148,1,48,0,0,0.0
0149,1,49,0,0,0.0
0150,1,50,0,0,0.0
0203,2,3,0,0,0.0
0205,2,5,0,0,0.0
0206,2,6,0,0,0.0
0215,2,15,0,0,0.0
0216,2,16,0,0,0.0
0223,2,23,0,0,0.0
0242,2,42,0,0,0.0
0245,2,45,0,0,0.0
0252,2,52,0,0,0.0
2455,24,55,0,0,0.0
2646,26,46,0,0,0.0
2702,27,2,0,0,0.0
2703,27,3,0,0,0.0
2704,27,4,0,0,0.0
2707,27,7,0,0,0.0
2708,27,8,0,0,0.0
2710,27,10,0,0,0.0
2714,27,14,0,0,0.0
2715,27,15,0,0,0.0
2717,27,17,0,0,0.0
2718,27,18,0,0,0.0
2719,27,19,0,0,0.0
2722,27,22,0,0,0.0
2723,27,23,0,0,0.0
2724,27,24,0,0,0.0
2725,27,25,0,0,0.0
2726,27,26,0,0,0.0
2727,27,27,0,0,0.0
2729,27,29,0,0,0.0
2730,27,30,0,0,0.0
2731,27,31,0,0,0.0
2733,27,33,0,0,0.0
2734,27,34,0,0,0.0
2736,27,36,0,0,0.0
2740,27,40,0,0,0.0
2741,27,41,0,0,0.0
2744,27,44,0,0,0.0
2745,27,45,0,0,0.0
2746,27,46,0,0,0.0
2747,27,47,0,0,0.0
2748,27,48,0,0,0.0
2749,27,49,0,0,0.0
2750,27,50,0,0,0.0
2752,27,52,0,0,0.0
2753,27,53,0,0,0.0
2754,27,54,0,0,0.0
2755,27,55,0,0,0.0
2756,27,56,0,0,0.0
2757,27,57,0,0,0.0
2759,27,59,0,0,0.0
2801,28,1,0,0,0.0
2802,28,2,0,0,0.0
2803,28,3,0,0,0.0
2804,28,4,0,0,0.0
2805,28,5,0,0,0.0
2806,28,6,0,0,0.0
2807,28,7,0,0,0.0
2808,28,8,0,0,0.0
2809,28,9,0,0,0.0
2811,28,11,0,0,0.0
2812,28,12,0,0,0.0
2813,28,13,0,0,0.0
2814,28,14,0,0,0.0
2815,28,15,0,0,0.0
2816,28,16,0,0,0.0
2817,28,17,0,0,0.0
2818,28,18,0,0,0.0
2819,28,19,0,0,0.0
2820,28,20,0,0,0.0
2821,28,21,0,0,0.0
2822,28,22,0,0,0.0
2823,28,23,0,0,0.0
2824,28,24,0,0,0.0
2825,28,25,0,0,0.0
2826,28,26,0,0,0.0
2827,28,27,0,0,0.0
2828,28,28,0,0,0.0
2830,28,30,0,0,0.0
2831,28,31,0,0,0.0
2833,28,33,0,0,0.0
2837,28,37,0,0,0.0
2839,28,39,0,0,0.0
2840,28,40,0,0,0.0
2841,28,41,0,0,0.0
2842,28,42,0,0,0.0
2843,28,43,0,0,0.0
2844,28,44,0,0,0.0
2845,28,45,0,0,0.0
2846,28,46,0,0,0.0
2847,28,47,0,0,0.0
2848,28,48,0,0,0.0
2849,28,49,0,0,0.0
2851,28,51,0,0,0.0
2855,28,55,0,0,0.0
2856,28,56,0,0,0.0
2857,28,57,0,0,0.0
2858,28,58,0,0,0.0
2859,28,59,0,0,0.0
2860,28,60,0,0,0.0
2901,29,1,0,0,0.0
2903,29,3,0,0,0.0
2904,29,4,0,0,0.0
2905,29,5,0,0,0.0
2908,29,8,0,0,0.0
2911,29,11,0,0,0.0
2912,29,12,0,0,0.0
2913,29,13,0,0,0.0
2914,29,14,0,0,0.0
2915,29,15,0,0,0.0
2916,29,16,0,0,0.0
2917,29,17,0,0,0.0
2918,29,18,0,0,0.0
2919,29,19,0,0,0.0
2920,29,20,0,0,0.0
2921,29,21,0,0,0.0
2922,29,22,0,0,0.0
2923,29,23,0,0,0.0
2925,29,25,0,0,0.0
2926,29,26,0,0,0.0
2927,29,27,0,0,0.0
2928,29,28,0,0,0.0
2929,29,29,0,0,0.0
2931,29,31,0,0,0.0
2933,29,33,0,0,0.0
2934,29,34,0,0,0.0
2935,29,35,0,0,0.0
2936,29,36,0,0,0.0
2937,29,37,0,0,0.0
2938,29,38,0,0,0.0
2940,29,40,0,0,0.0
2941,29,41,0,0,0.0
2942,29,42,0,0,0.0
2943,29,43,0,0,0.0
2944,29,44,0,0,0.0
2945,29,45,0,0,0.0
2946,29,46,0,0,0.0
2947,29,47,0,0,0.0
2948,29,48,0,0,0.0
2949,29,49,0,0,0.0
3206,32,6,0,0,0.0
3211,32,11,0,0,0.0
3212,32,12,0,0,0.0
3246,32,46,0,0,0.0
3623,36,23,0,0,0.0
3624,36,24,0,0,0.0
3644,36,44,0,0,0.0
3654,36,54,0,0,0.0
3702,37,2,0,0,0.0
3703,37,3,0,0,0.0
3704,37,4,0,0,0.0
3705,37,5,0,0,0.0
