ward,precinct,total,No Candidate,No Candidate Percent
0214,2,14,0,0,0.0
0220,2,20,0,0,0.0
0231,2,31,0,0,0.0
0244,2,44,0,0,0.0
0246,2,46,0,0,0.0
0301,3,1,0,0,0.0
0302,3,2,0,0,0.0
0304,3,4,0,0,0.0
0305,3,5,0,0,0.0
0307,3,7,0,0,0.0
0308,3,8,0,0,0.0
0309,3,9,0,0,0.0
0310,3,10,0,0,0.0
0311,3,11,0,0,0.0
0312,3,12,0,0,0.0
0314,3,14,0,0,0.0
0315,3,15,0,0,0.0
0316,3,16,0,0,0.0
0317,3,17,0,0,0.0
0318,3,18,0,0,0.0
0319,3,19,0,0,0.0
0320,3,20,0,0,0.0
0321,3,21,0,0,0.0
0322,3,22,0,0,0.0
0323,3,23,0,0,0.0
0324,3,24,0,0,0.0
0325,3,25,0,0,0.0
0326,3,26,0,0,0.0
0327,3,27,0,0,0.0
0329,3,29,0,0,0.0
0330,3,30,0,0,0.0
0331,3,31,0,0,0.0
0332,3,32,0,0,0.0
0333,3,33,0,0,0.0
0334,3,34,0,0,0.0
0335,3,35,0,0,0.0
0336,3,36,0,0,0.0
0337,3,37,0,0,0.0
0338,3,38,0,0,0.0
0339,3,39,0,0,0.0
0340,3,40,0,0,0.0
0341,3,41,0,0,0.0
0342,3,42,0,0,0.0
0343,3,43,0,0,0.0
0344,3,44,0,0,0.0
0345,3,45,0,0,0.0
0346,3,46,0,0,0.0
0347,3,47,0,0,0.0
0348,3,48,0,0,0.0
0349,3,49,0,0,0.0
0350,3,50,0,0,0.0
0352,3,52,0,0,0.0
0353,3,53,0,0,0.0
0355,3,55,0,0,0.0
0356,3,56,0,0,0.0
0357,3,57,0,0,0.0
0358,3,58,0,0,0.0
0359,3,59,0,0,0.0
0360,3,60,0,0,0.0
0362,3,62,0,0,0.0
0401,4,1,0,0,0.0
0402,4,2,0,0,0.0
0403,4,3,0,0,0.0
0404,4,4,0,0,0.0
0405,4,5,0,0,0.0
0406,4,6,0,0,0.0
0407,4,7,0,0,0.0
0408,4,8,0,0,0.0
0409,4,9,0,0,0.0
0410,4,10,0,0,0.0
0411,4,11,0,0,0.0
0412,4,12,0,0,0.0
0413,4,13,0,0,0.0
0414,4,14,0,0,0.0
0415,4,15,0,0,0.0
0416,4,16,0,0,0.0
0417,4,17,0,0,0.0
0418,4,18,0,0,0.0
0419,4,19,0,0,0.0
0420,4,20,0,0,0.0
0421,4,21,0,0,0.0
0422,4,22,0,0,0.0
0423,4,23,0,0,0.0
0424,4,24,0,0,0.0
0425,4,25,0,0,0.0
0426,4,26,0,0,0.0
0427,4,27,0,0,0.0
0428,4,28,0,0,0.0
0429,4,29,0,0,0.0
0430,4,30,0,0,0.0
0431,4,31,0,0,0.0
0432,4,32,0,0,0.0
0433,4,33,0,0,0.0
0434,4,34,0,0,0.0
0435,4,35,0,0,0.0
0436,4,36,0,0,0.0
0437,4,37,0,0,0.0
0438,4,38,0,0,0.0
0439,4,39,0,0,0.0
0440,4,40,0,0,0.0
0441,4,41,0,0,0.0
0442,4,42,0,0,0.0
0443,4,43,0,0,0.0
0444,4,44,0,0,0.0
0445,4,45,0,0,0.0
0446,4,46,0,0,0.0
0447,4,47,0,0,0.0
0448,4,48,0,0,0.0
0449,4,49,0,0,0.0
0450,4,50,0,0,0.0
0451,4,51,0,0,0.0
0452,4,52,0,0,0.0
0453,4,53,0,0,0.0
0454,4,54,0,0,0.0
0455,4,55,0,0,0.0
0456,4,56,0,0,0.0
0457,4,57,0,0,0.0
0501,5,1,0,0,0.0
0502,5,2,0,0,0.0
0503,5,3,0,0,0.0
0504,5,4,0,0,0.0
0505,5,5,0,0,0.0
0506,5,6,0,0,0.0
0507,5,7,0,0,0.0
0508,5,8,0,0,0.0
0509,5,9,0,0,0.0
0510,5,10,0,0,0.0
0511,5,11,0,0,0.0
0513,5,13,0,0,0.0
0514,5,14,0,0,0.0
0515,5,15,0,0,0.0
0516,5,16,0,0,0.0
0517,5,17,0,0,0.0
0518,5,18,0,0,0.0
0519,5,19,0,0,0.0
0520,5,20,0,0,0.0
0521,5,21,0,0,0.0
0522,5,22,0,0,0.0
0523,5,23,0,0,0.0
0524,5,24,0,0,0.0
