ward,precinct,total,No Candidate,No Candidate Percent
1201,12,1,0,0,0.0
1202,12,2,0,0,0.0
1203,12,3,0,0,0.0
1204,12,4,0,0,0.0
1205,12,5,0,0,0.0
1206,12,6,0,0,0.0
1207,12,7,0,0,0.0
1208,12,8,0,0,0.0
1209,12,9,0,0,0.0
1210,12,10,0,0,0.0
1211,12,11,0,0,0.0
1212,12,12,0,0,0.0
1213,12,13,0,0,0.0
1214,12,14,0,0,0.0
1215,12,15,0,0,0.0
1216,12,16,0,0,0.0
1217,12,17,0,0,0.0
1218,12,18,0,0,0.0
1219,12,19,0,0,0.0
1220,12,20,0,0,0.0
1221,12,21,0,0,0.0
1222,12,22,0,0,0.0
1223,12,23,0,0,0.0
1224,12,24,0,0,0.0
1225,12,25,0,0,0.0
1226,12,26,0,0,0.0
1227,12,27,0,0,0.0
1228,12,28,0,0,0.0
1229,12,29,0,0,0.0
