ward,precinct,total,No Candidate,No Candidate Percent
2902,29,2,0,0,0.0
2906,29,6,0,0,0.0
2907,29,7,0,0,0.0
2909,29,9,0,0,0.0
2912,29,12,0,0,0.0
2915,29,15,0,0,0.0
2917,29,17,0,0,0.0
2924,29,24,0,0,0.0
2925,29,25,0,0,0.0
2932,29,32,0,0,0.0
2936,29,36,0,0,0.0
2939,29,39,0,0,0.0
2948,29,48,0,0,0.0
2949,29,49,0,0,0.0
2952,29,52,0,0,0.0
2953,29,53,0,0,0.0
2954,29,54,0,0,0.0
3002,30,2,0,0,0.0
3003,30,3,0,0,0.0
3007,30,7,0,0,0.0
3008,30,8,0,0,0.0
3009,30,9,0,0,0.0
3010,30,10,0,0,0.0
3011,30,11,0,0,0.0
3012,30,12,0,0,0.0
3013,30,13,0,0,0.0
3014,30,14,0,0,0.0
3016,30,16,0,0,0.0
3017,30,17,0,0,0.0
3025,30,25,0,0,0.0
3028,30,28,0,0,0.0
3030,30,30,0,0,0.0
3034,30,34,0,0,0.0
3036,30,36,0,0,0.0
3037,30,37,0,0,0.0
3038,30,38,0,0,0.0
3039,30,39,0,0,0.0
3103,31,3,0,0,0.0
3108,31,8,0,0,0.0
3109,31,9,0,0,0.0
3115,31,15,0,0,0.0
3116,31,16,0,0,0.0
3118,31,18,0,0,0.0
3126,31,26,0,0,0.0
3129,31,29,0,0,0.0
3138,31,38,0,0,0.0
3143,31,43,0,0,0.0
3145,31,45,0,0,0.0
3513,35,13,0,0,0.0
3533,35,33,0,0,0.0
3601,36,1,0,0,0.0
3602,36,2,0,0,0.0
3603,36,3,0,0,0.0
3604,36,4,0,0,0.0
3605,36,5,0,0,0.0
3606,36,6,0,0,0.0
3607,36,7,0,0,0.0
3608,36,8,0,0,0.0
3609,36,9,0,0,0.0
3610,36,10,0,0,0.0
3611,36,11,0,0,0.0
3612,36,12,0,0,0.0
3613,36,13,0,0,0.0
3614,36,14,0,0,0.0
3615,36,15,0,0,0.0
3616,36,16,0,0,0.0
3617,36,17,0,0,0.0
3618,36,18,0,0,0.0
3619,36,19,0,0,0.0
3620,36,20,0,0,0.0
3621,36,21,0,0,0.0
3622,36,22,0,0,0.0
3623,36,23,0,0,0.0
3624,36,24,0,0,0.0
3625,36,25,0,0,0.0
3626,36,26,0,0,0.0
3627,36,27,0,0,0.0
3628,36,28,0,0,0.0
3629,36,29,0,0,0.0
3630,36,30,0,0,0.0
3631,36,31,0,0,0.0
3632,36,32,0,0,0.0
3633,36,33,0,0,0.0
3634,36,34,0,0,0.0
3635,36,35,0,0,0.0
3636,36,36,0,0,0.0
3637,36,37,0,0,0.0
3638,36,38,0,0,0.0
3639,36,39,0,0,0.0
3640,36,40,0,0,0.0
3641,36,41,0,0,0.0
3642,36,42,0,0,0.0
3643,36,43,0,0,0.0
3644,36,44,0,0,0.0
3645,36,45,0,0,0.0
3646,36,46,0,0,0.0
3647,36,47,0,0,0.0
3648,36,48,0,0,0.0
3649,36,49,0,0,0.0
3650,36,50,0,0,0.0
3651,36,51,0,0,0.0
3652,36,52,0,0,0.0
3653,36,53,0,0,0.0
3654,36,54,0,0,0.0
3655,36,55,0,0,0.0
3711,37,11,0,0,0.0
3716,37,16,0,0,0.0
3724,37,24,0,0,0.0
3752,37,52,0,0,0.0
3754,37,54,0,0,0.0
3757,37,57,0,0,0.0
3802,38,2,0,0,0.0
3803,38,3,0,0,0.0
3806,38,6,0,0,0.0
3808,38,8,0,0,0.0
3809,38,9,0,0,0.0
3810,38,10,0,0,0.0
3811,38,11,0,0,0.0
3812,38,12,0,0,0.0
3813,38,13,0,0,0.0
3814,38,14,0,0,0.0
3815,38,15,0,0,0.0
3816,38,16,0,0,0.0
3817,38,17,0,0,0.0
3818,38,18,0,0,0.0
3819,38,19,0,0,0.0
3820,38,20,0,0,0.0
3821,38,21,0,0,0.0
3822,38,22,0,0,0.0
3823,38,23,0,0,0.0
3824,38,24,0,0,0.0
3825,38,25,0,0,0.0
3826,38,26,0,0,0.0
3827,38,27,0,0,0.0
3828,38,28,0,0,0.0
3829,38,29,0,0,0.0
3830,38,30,0,0,0.0
3831,38,31,0,0,0.0
3832,38,32,0,0,0.0
3833,38,33,0,0,0.0
3834,38,34,0,0,0.0
3835,38,35,0,0,0.0
3836,38,36,0,0,0.0
3837,38,37,0,0,0.0
3838,38,38,0,0,0.0
3839,38,39,0,0,0.0
3840,38,40,0,0,0.0
3843,38,43,0,0,0.0
3844,38,44,0,0,0.0
3845,38,45,0,0,0.0
3846,38,46,0,0,0.0
3847,38,47,0,0,0.0
3848,38,48,0,0,0.0
3849,38,49,0,0,0.0
3850,38,50,0,0,0.0
3851,38,51,0,0,0.0
3852,38,52,0,0,0.0
3853,38,53,0,0,0.0
4125,41,25,0,0,0.0
4126,41,26,0,0,0.0
4127,41,27,0,0,0.0
4128,41,28,0,0,0.0
4129,41,29,0,0,0.0
4138,41,38,0,0,0.0
4148,41,48,0,0,0.0
4501,45,1,0,0,0.0
4520,45,20,0,0,0.0
